"Customer.ID","Age","Gender","Total.Revenue","Pay.Method","Sales.Channel","Subscription.Status","Season","Product.Category","Location"
249,47,"Male",100,"Venmo","Express","Member","Winter","Accessories",NA
250,53,"Male",47,"Cash","Standard","Member","Fall","Accessories",NA
251,33,"Male",25,"Debit Card","Express","Member","Fall","Clothing",NA
252,21,"Male",51,"PayPal","Standard","Member","Winter","Accessories",NA
253,32,"Male",41,"Cash","Free Shipping","Member","Summer","Clothing",NA
254,52,"Male",73,"PayPal","2-Day Shipping","Member","Winter","Footwear",NA
255,67,"Male",42,"Credit Card","Store Pickup","Member","Winter","Accessories",NA
256,43,"Male",20,"Debit Card","Free Shipping","Member","Spring","Accessories",NA
257,58,"Male",30,"Venmo","Express","Member","Spring","Accessories",NA
258,20,"Male",53,"PayPal","Express","Member","Summer","Accessories",NA
259,61,"Male",74,"Venmo","Express","Member","Spring","Accessories",NA
260,32,"Male",57,"Credit Card","Standard","Member","Fall","Clothing",NA
261,38,"Male",57,"Bank Transfer","2-Day Shipping","Member","Winter","Accessories",NA
262,21,"Male",77,"Cash","Standard","Member","Winter","Clothing",NA
263,37,"Male",40,"Cash","Next Day Air","Member","Summer","Clothing",NA
264,27,"Male",46,"Credit Card","Store Pickup","Member","Summer","Clothing",NA
265,36,"Male",78,"Venmo","Store Pickup","Member","Fall","Clothing",NA
266,32,"Male",59,"Venmo","2-Day Shipping","Member","Spring","Accessories",NA
267,51,"Male",75,"Cash","Express","Member","Summer","Accessories",NA
268,64,"Male",54,"Venmo","2-Day Shipping","Member","Spring","Clothing",NA
269,68,"Male",42,"Venmo","Store Pickup","Member","Spring","Footwear",NA
270,68,"Male",44,"PayPal","Next Day Air","Member","Winter","Clothing",NA
271,33,"Male",52,"Debit Card","Free Shipping","Member","Fall","Clothing",NA
272,65,"Male",69,"Credit Card","Express","Member","Summer","Accessories",NA
273,48,"Male",26,"PayPal","2-Day Shipping","Member","Summer","Accessories",NA
274,69,"Male",33,"Cash","Express","Member","Spring","Outerwear",NA
275,59,"Male",32,"Credit Card","Express","Member","Spring","Accessories",NA
276,48,"Male",85,"Debit Card","Express","Member","Winter","Accessories",NA
277,25,"Male",30,"Debit Card","Express","Member","Fall","Clothing",NA
278,29,"Male",29,"Credit Card","Store Pickup","Member","Winter","Clothing",NA
279,57,"Male",95,"Bank Transfer","Express","Member","Spring","Clothing",NA
280,23,"Male",69,"Credit Card","Standard","Member","Summer","Footwear",NA
281,45,"Male",69,"Debit Card","2-Day Shipping","Member","Fall","Footwear",NA
282,38,"Male",61,"Bank Transfer","Standard","Member","Spring","Accessories",NA
283,21,"Male",94,"Debit Card","2-Day Shipping","Member","Summer","Clothing",NA
284,32,"Male",30,"Debit Card","Next Day Air","Member","Fall","Clothing",NA
285,63,"Male",45,"PayPal","Standard","Member","Summer","Clothing",NA
286,29,"Male",39,"Credit Card","Express","Member","Summer","Accessories",NA
287,27,"Male",51,"Cash","Store Pickup","Member","Summer","Accessories",NA
288,56,"Male",37,"Cash","2-Day Shipping","Member","Spring","Accessories",NA
289,30,"Male",62,"Credit Card","2-Day Shipping","Member","Winter","Clothing",NA
290,49,"Male",85,"Debit Card","2-Day Shipping","Member","Fall","Outerwear",NA
291,58,"Male",33,"Bank Transfer","Standard","Member","Winter","Clothing",NA
292,57,"Male",26,"Credit Card","Next Day Air","Member","Fall","Clothing",NA
293,60,"Male",99,"Credit Card","Free Shipping","Member","Spring","Footwear",NA
294,69,"Male",39,"PayPal","Express","Member","Spring","Accessories",NA
295,70,"Male",20,"Cash","Store Pickup","Member","Spring","Clothing",NA
296,53,"Male",42,"Venmo","Store Pickup","Member","Winter","Accessories",NA
297,25,"Male",74,"PayPal","2-Day Shipping","Member","Spring","Footwear",NA
298,48,"Male",26,"Bank Transfer","Standard","Member","Summer","Footwear",NA
299,69,"Male",53,"Cash","Standard","Member","Winter","Clothing",NA
300,25,"Male",80,"Credit Card","Next Day Air","Member","Summer","Footwear",NA
301,29,"Male",98,"Cash","Store Pickup","Member","Spring","Accessories",NA
302,46,"Male",95,"Debit Card","Standard","Member","Spring","Clothing",NA
303,37,"Male",44,"Venmo","Express","Member","Summer","Clothing",NA
304,20,"Male",60,"Cash","Next Day Air","Member","Summer","Footwear",NA
305,40,"Male",84,"Venmo","Next Day Air","Member","Winter","Clothing",NA
306,60,"Male",59,"Debit Card","2-Day Shipping","Member","Fall","Clothing",NA
307,26,"Male",49,"Debit Card","Express","Member","Summer","Outerwear",NA
308,29,"Male",32,"Cash","Free Shipping","Member","Winter","Accessories",NA
309,66,"Male",29,"Bank Transfer","Standard","Member","Fall","Accessories",NA
310,66,"Male",22,"Bank Transfer","Standard","Member","Spring","Clothing",NA
311,56,"Male",85,"Debit Card","Standard","Member","Winter","Clothing",NA
312,69,"Male",52,"Debit Card","Store Pickup","Member","Winter","Clothing",NA
313,38,"Male",89,"Bank Transfer","Next Day Air","Member","Spring","Clothing",NA
314,42,"Male",77,"PayPal","Express","Member","Spring","Clothing",NA
315,30,"Male",24,"PayPal","Store Pickup","Member","Summer","Clothing",NA
316,66,"Male",24,"Venmo","Express","Member","Spring","Accessories",NA
317,36,"Male",22,"Bank Transfer","Free Shipping","Member","Fall","Accessories",NA
318,58,"Male",82,"Bank Transfer","Standard","Member","Fall","Clothing",NA
319,45,"Male",67,"PayPal","Standard","Member","Winter","Accessories",NA
320,47,"Male",74,"Venmo","Standard","Member","Spring","Clothing",NA
321,66,"Male",72,"PayPal","Standard","Member","Summer","Accessories",NA
322,41,"Male",36,"Credit Card","Free Shipping","Member","Summer","Footwear",NA
323,41,"Male",95,"Credit Card","Standard","Member","Winter","Accessories",NA
324,66,"Male",78,"Venmo","Next Day Air","Member","Winter","Clothing",NA
325,37,"Male",82,"Credit Card","Standard","Member","Summer","Clothing",NA
326,70,"Male",70,"Debit Card","Free Shipping","Member","Winter","Clothing",NA
327,62,"Male",41,"Cash","Store Pickup","Member","Fall","Accessories",NA
328,61,"Male",42,"PayPal","Free Shipping","Member","Summer","Outerwear",NA
329,48,"Male",50,"Debit Card","Free Shipping","Member","Fall","Outerwear",NA
330,70,"Male",31,"Debit Card","2-Day Shipping","Member","Summer","Clothing",NA
331,46,"Male",51,"Bank Transfer","Express","Member","Winter","Clothing",NA
332,31,"Male",98,"Credit Card","Store Pickup","Member","Fall","Clothing",NA
333,19,"Male",86,"Cash","2-Day Shipping","Member","Winter","Clothing",NA
334,39,"Male",64,"Cash","Standard","Member","Winter","Clothing",NA
335,41,"Male",46,"PayPal","Next Day Air","Member","Fall","Clothing",NA
336,20,"Male",85,"Cash","Standard","Member","Spring","Clothing",NA
337,36,"Male",81,"Debit Card","Express","Member","Fall","Accessories",NA
338,32,"Male",59,"Cash","2-Day Shipping","Member","Winter","Clothing",NA
339,69,"Male",79,"Venmo","Express","Member","Winter","Clothing",NA
340,40,"Male",33,"Credit Card","2-Day Shipping","Member","Spring","Clothing",NA
341,40,"Male",47,"Cash","Express","Member","Summer","Clothing",NA
342,20,"Male",20,"Credit Card","Store Pickup","Member","Summer","Accessories",NA
343,64,"Male",36,"Bank Transfer","Next Day Air","Member","Spring","Outerwear",NA
344,27,"Male",39,"Cash","Next Day Air","Member","Summer","Footwear",NA
345,24,"Male",71,"PayPal","Standard","Member","Winter","Clothing",NA
346,48,"Male",59,"Cash","Next Day Air","Member","Winter","Footwear",NA
347,49,"Male",50,"Credit Card","Next Day Air","Member","Spring","Clothing",NA
348,36,"Male",41,"Credit Card","Store Pickup","Member","Fall","Footwear",NA
349,56,"Male",59,"Bank Transfer","Free Shipping","Member","Fall","Clothing",NA
350,37,"Male",87,"Cash","2-Day Shipping","Member","Winter","Accessories",NA
351,42,"Male",68,"Venmo","2-Day Shipping","Member","Spring","Clothing",NA
352,28,"Male",90,"Cash","Standard","Member","Winter","Clothing",NA
353,27,"Male",71,"Venmo","Next Day Air","Member","Fall","Clothing",NA
354,63,"Male",64,"Credit Card","Store Pickup","Member","Fall","Footwear",NA
355,58,"Male",76,"PayPal","Free Shipping","Member","Fall","Accessories",NA
356,37,"Male",42,"Credit Card","2-Day Shipping","Member","Fall","Accessories",NA
357,56,"Male",80,"Debit Card","Standard","Member","Spring","Clothing",NA
358,18,"Male",56,"Bank Transfer","Standard","Member","Spring","Accessories",NA
359,48,"Male",25,"Debit Card","Express","Member","Summer","Accessories",NA
360,31,"Male",74,"Debit Card","Store Pickup","Member","Winter","Footwear",NA
361,51,"Male",30,"Bank Transfer","Standard","Member","Summer","Clothing",NA
362,65,"Male",96,"Bank Transfer","Free Shipping","Member","Spring","Clothing",NA
363,53,"Male",64,"Cash","Free Shipping","Member","Fall","Footwear",NA
364,55,"Male",88,"Cash","Free Shipping","Member","Winter","Clothing",NA
365,62,"Male",88,"Debit Card","Free Shipping","Member","Summer","Footwear",NA
366,55,"Male",88,"PayPal","Standard","Member","Summer","Accessories",NA
367,64,"Male",36,"Bank Transfer","Store Pickup","Member","Spring","Clothing",NA
368,52,"Male",40,"Credit Card","Store Pickup","Member","Spring","Clothing",NA
369,24,"Male",39,"Venmo","Standard","Member","Spring","Accessories",NA
370,38,"Male",40,"Cash","Store Pickup","Member","Summer","Accessories",NA
371,59,"Male",34,"Credit Card","Express","Member","Winter","Accessories",NA
372,27,"Male",83,"Bank Transfer","2-Day Shipping","Member","Winter","Footwear",NA
373,24,"Male",85,"Credit Card","Standard","Member","Summer","Clothing",NA
374,23,"Male",27,"Bank Transfer","Express","Member","Summer","Outerwear",NA
375,69,"Male",78,"Bank Transfer","Store Pickup","Member","Spring","Accessories",NA
376,59,"Male",32,"Debit Card","Standard","Member","Summer","Accessories",NA
377,51,"Male",51,"PayPal","Express","Member","Fall","Footwear",NA
378,63,"Male",32,"Debit Card","Standard","Member","Spring","Accessories",NA
379,54,"Male",62,"Cash","Next Day Air","Member","Winter","Clothing",NA
380,32,"Male",29,"Debit Card","2-Day Shipping","Member","Fall","Clothing",NA
381,39,"Male",69,"PayPal","Store Pickup","Member","Fall","Accessories",NA
382,66,"Male",25,"Debit Card","Store Pickup","Member","Winter","Accessories",NA
383,28,"Male",76,"PayPal","Store Pickup","Member","Winter","Clothing",NA
384,50,"Male",77,"Credit Card","Standard","Member","Fall","Accessories",NA
385,70,"Male",33,"Credit Card","2-Day Shipping","Member","Fall","Clothing",NA
386,67,"Male",93,"Credit Card","Next Day Air","Member","Fall","Clothing",NA
387,64,"Male",39,"Cash","Express","Member","Spring","Accessories",NA
388,45,"Male",93,"Cash","Store Pickup","Member","Summer","Outerwear",NA
389,22,"Male",82,"Credit Card","Store Pickup","Member","Summer","Accessories",NA
390,27,"Male",42,"Venmo","Standard","Member","Spring","Footwear",NA
391,25,"Male",71,"Debit Card","2-Day Shipping","Member","Winter","Accessories",NA
392,37,"Male",86,"Cash","Standard","Member","Spring","Clothing",NA
393,26,"Male",82,"PayPal","Next Day Air","Member","Spring","Clothing",NA
394,33,"Male",65,"Credit Card","Standard","Member","Fall","Footwear",NA
395,43,"Male",29,"PayPal","Store Pickup","Member","Spring","Accessories",NA
396,37,"Male",65,"Cash","Store Pickup","Member","Winter","Footwear",NA
397,46,"Male",88,"Bank Transfer","Standard","Member","Fall","Clothing",NA
398,22,"Male",46,"Venmo","Free Shipping","Member","Fall","Accessories",NA
399,20,"Male",67,"PayPal","Free Shipping","Member","Winter","Footwear",NA
400,60,"Male",35,"Credit Card","2-Day Shipping","Member","Fall","Accessories",NA
401,39,"Male",66,"Venmo","Free Shipping","Member","Winter","Footwear",NA
402,43,"Male",91,"Bank Transfer","Standard","Member","Fall","Clothing",NA
403,31,"Male",78,"PayPal","Express","Member","Fall","Accessories",NA
404,19,"Male",45,"Credit Card","Next Day Air","Member","Winter","Footwear",NA
405,35,"Male",93,"Credit Card","Store Pickup","Member","Spring","Clothing",NA
406,41,"Male",74,"Debit Card","Standard","Member","Summer","Clothing",NA
407,52,"Male",55,"Debit Card","Express","Member","Spring","Accessories",NA
408,45,"Male",76,"Debit Card","Next Day Air","Member","Spring","Clothing",NA
409,34,"Male",66,"Credit Card","Express","Member","Spring","Footwear",NA
410,35,"Male",51,"Debit Card","2-Day Shipping","Member","Winter","Clothing",NA
411,29,"Male",26,"Debit Card","2-Day Shipping","Member","Spring","Clothing",NA
412,59,"Male",29,"Cash","Express","Member","Summer","Clothing",NA
413,24,"Male",74,"Venmo","Store Pickup","Member","Summer","Outerwear",NA
414,70,"Male",99,"Debit Card","Free Shipping","Member","Summer","Accessories",NA
415,29,"Male",88,"Bank Transfer","Store Pickup","Member","Winter","Accessories",NA
416,67,"Male",31,"Venmo","Express","Member","Winter","Outerwear",NA
417,36,"Male",55,"Bank Transfer","Free Shipping","Member","Spring","Accessories",NA
418,23,"Male",81,"PayPal","Free Shipping","Member","Fall","Footwear",NA
419,18,"Male",73,"Cash","Standard","Member","Spring","Clothing",NA
420,53,"Male",91,"Credit Card","Free Shipping","Member","Winter","Clothing",NA
421,32,"Male",54,"Credit Card","Free Shipping","Member","Spring","Clothing",NA
422,38,"Male",40,"Cash","Standard","Member","Winter","Clothing",NA
423,47,"Male",59,"Bank Transfer","Store Pickup","Member","Fall","Clothing",NA
424,46,"Male",26,"Bank Transfer","Store Pickup","Member","Spring","Accessories",NA
425,66,"Male",23,"Credit Card","Standard","Member","Winter","Clothing",NA
426,40,"Male",87,"Debit Card","Store Pickup","Member","Winter","Clothing",NA
427,43,"Male",71,"Cash","Express","Member","Winter","Clothing",NA
428,58,"Male",91,"Cash","Store Pickup","Member","Winter","Accessories",NA
429,21,"Male",64,"Venmo","Free Shipping","Member","Winter","Outerwear",NA
430,42,"Male",94,"Venmo","2-Day Shipping","Member","Winter","Footwear",NA
431,24,"Male",40,"Debit Card","Store Pickup","Member","Summer","Clothing",NA
432,43,"Male",76,"Credit Card","Store Pickup","Member","Winter","Accessories",NA
433,47,"Male",86,"Debit Card","Free Shipping","Member","Fall","Clothing",NA
434,49,"Male",92,"Bank Transfer","Store Pickup","Member","Fall","Clothing",NA
435,50,"Male",52,"Bank Transfer","Store Pickup","Member","Spring","Footwear",NA
436,51,"Male",28,"PayPal","Next Day Air","Member","Winter","Outerwear",NA
437,40,"Male",46,"Cash","Free Shipping","Member","Summer","Clothing",NA
438,45,"Male",50,"Credit Card","Next Day Air","Member","Summer","Accessories",NA
439,52,"Male",23,"Cash","Express","Member","Winter","Accessories",NA
440,62,"Male",50,"PayPal","Free Shipping","Member","Summer","Outerwear",NA
441,20,"Male",89,"Debit Card","Store Pickup","Member","Winter","Clothing",NA
442,43,"Male",81,"Bank Transfer","Standard","Member","Winter","Clothing",NA
443,29,"Male",69,"Bank Transfer","Store Pickup","Member","Fall","Accessories",NA
444,22,"Male",67,"PayPal","Free Shipping","Member","Summer","Accessories",NA
445,48,"Male",20,"Debit Card","Store Pickup","Member","Summer","Clothing",NA
446,42,"Male",29,"Bank Transfer","Standard","Member","Fall","Footwear",NA
447,19,"Male",74,"Bank Transfer","Store Pickup","Member","Summer","Clothing",NA
448,60,"Male",82,"Venmo","Standard","Member","Spring","Clothing",NA
449,32,"Male",23,"Credit Card","Next Day Air","Member","Summer","Accessories",NA
450,26,"Male",45,"PayPal","2-Day Shipping","Member","Summer","Accessories",NA
451,25,"Male",21,"Venmo","Store Pickup","Member","Summer","Footwear",NA
452,66,"Male",31,"Cash","Express","Member","Summer","Accessories",NA
453,45,"Male",45,"Debit Card","Express","Member","Summer","Clothing",NA
454,54,"Male",56,"Cash","Next Day Air","Member","Winter","Accessories",NA
455,37,"Male",97,"Debit Card","Next Day Air","Member","Summer","Outerwear",NA
456,54,"Male",100,"Credit Card","Store Pickup","Member","Fall","Clothing",NA
457,50,"Male",96,"Bank Transfer","2-Day Shipping","Member","Fall","Clothing",NA
458,25,"Male",99,"Credit Card","Next Day Air","Member","Spring","Accessories",NA
459,47,"Male",91,"Debit Card","2-Day Shipping","Member","Winter","Clothing",NA
460,63,"Male",30,"Debit Card","Standard","Member","Winter","Accessories",NA
461,64,"Male",65,"Venmo","Store Pickup","Member","Summer","Footwear",NA
462,18,"Male",93,"Cash","Express","Member","Winter","Footwear",NA
463,59,"Male",81,"Debit Card","Express","Member","Fall","Outerwear",NA
464,37,"Male",81,"Venmo","Standard","Member","Summer","Accessories",NA
465,23,"Male",52,"PayPal","Next Day Air","Member","Winter","Accessories",NA
466,54,"Male",88,"Cash","Next Day Air","Member","Summer","Clothing",NA
467,38,"Male",24,"Credit Card","Free Shipping","Member","Winter","Clothing",NA
468,19,"Male",51,"Credit Card","2-Day Shipping","Member","Spring","Accessories",NA
469,34,"Male",38,"Bank Transfer","Free Shipping","Member","Fall","Accessories",NA
470,21,"Male",46,"Debit Card","2-Day Shipping","Member","Fall","Clothing",NA
471,50,"Male",63,"Cash","Express","Member","Summer","Clothing",NA
472,55,"Male",72,"Credit Card","2-Day Shipping","Member","Winter","Accessories",NA
473,20,"Male",39,"Cash","Free Shipping","Member","Winter","Clothing",NA
474,34,"Male",42,"Venmo","Store Pickup","Member","Spring","Outerwear",NA
475,62,"Male",76,"Debit Card","2-Day Shipping","Member","Summer","Clothing",NA
476,21,"Male",66,"Cash","Free Shipping","Member","Summer","Footwear",NA
477,21,"Male",90,"Venmo","Free Shipping","Member","Spring","Accessories",NA
478,42,"Male",56,"Credit Card","Free Shipping","Member","Summer","Clothing",NA
479,35,"Male",43,"Debit Card","Free Shipping","Member","Winter","Accessories",NA
480,39,"Male",84,"Bank Transfer","Store Pickup","Member","Winter","Accessories",NA
481,68,"Male",88,"Credit Card","Standard","Member","Summer","Clothing",NA
482,46,"Male",88,"PayPal","2-Day Shipping","Member","Fall","Accessories",NA
483,41,"Male",42,"PayPal","2-Day Shipping","Member","Winter","Accessories",NA
484,23,"Male",73,"Venmo","Store Pickup","Member","Fall","Clothing",NA
485,68,"Male",73,"Credit Card","Free Shipping","Member","Summer","Accessories",NA
486,48,"Male",44,"Debit Card","Next Day Air","Member","Spring","Footwear",NA
487,38,"Male",63,"Debit Card","Store Pickup","Member","Fall","Footwear",NA
488,41,"Male",68,"Credit Card","Store Pickup","Member","Winter","Outerwear",NA
489,58,"Male",29,"Venmo","Standard","Member","Spring","Clothing",NA
490,49,"Male",85,"Venmo","Standard","Member","Summer","Clothing",NA
491,57,"Male",42,"PayPal","2-Day Shipping","Member","Winter","Footwear",NA
492,49,"Male",69,"Bank Transfer","2-Day Shipping","Member","Summer","Outerwear",NA
493,50,"Male",62,"PayPal","Standard","Member","Fall","Clothing",NA
494,28,"Male",48,"Debit Card","Store Pickup","Member","Summer","Accessories",NA
495,38,"Male",68,"PayPal","Express","Member","Winter","Footwear",NA
496,33,"Male",36,"Credit Card","Free Shipping","Member","Fall","Accessories",NA
497,30,"Male",63,"Venmo","Express","Member","Fall","Clothing",NA
498,43,"Male",39,"Bank Transfer","Free Shipping","Member","Winter","Footwear",NA
499,43,"Male",78,"PayPal","Free Shipping","Member","Spring","Footwear",NA
500,36,"Male",99,"Credit Card","Express","Member","Winter","Footwear",NA
501,36,"Male",31,"Bank Transfer","Next Day Air","Member","Fall","Clothing",NA
502,64,"Male",45,"Debit Card","Next Day Air","Member","Spring","Footwear",NA
503,59,"Male",30,"Cash","Express","Member","Fall","Clothing",NA
504,55,"Male",24,"Credit Card","Next Day Air","Member","Summer","Footwear",NA
505,42,"Male",22,"Bank Transfer","Free Shipping","Member","Winter","Footwear",NA
506,61,"Male",63,"Credit Card","Express","Member","Spring","Clothing",NA
507,28,"Male",40,"Cash","2-Day Shipping","Member","Fall","Accessories",NA
508,65,"Male",20,"Bank Transfer","Store Pickup","Member","Spring","Clothing",NA
509,27,"Male",20,"Cash","Store Pickup","Member","Winter","Accessories",NA
510,41,"Male",80,"Bank Transfer","Free Shipping","Member","Summer","Clothing",NA
511,21,"Male",87,"Credit Card","2-Day Shipping","Member","Fall","Clothing",NA
512,61,"Male",46,"Debit Card","Free Shipping","Member","Fall","Clothing",NA
513,19,"Male",49,"Credit Card","Next Day Air","Member","Winter","Accessories",NA
514,22,"Male",65,"PayPal","Store Pickup","Member","Fall","Accessories",NA
515,64,"Male",62,"Debit Card","Standard","Member","Winter","Clothing",NA
516,28,"Male",67,"Credit Card","Next Day Air","Member","Spring","Accessories",NA
517,34,"Male",41,"Cash","2-Day Shipping","Member","Fall","Clothing",NA
518,61,"Male",49,"Debit Card","Free Shipping","Member","Fall","Footwear",NA
519,24,"Male",100,"PayPal","Next Day Air","Member","Fall","Clothing",NA
520,19,"Male",54,"Cash","2-Day Shipping","Member","Summer","Accessories",NA
521,51,"Male",84,"Bank Transfer","Free Shipping","Member","Spring","Accessories",NA
522,36,"Male",41,"Credit Card","Standard","Member","Winter","Clothing",NA
523,65,"Male",88,"PayPal","Store Pickup","Member","Spring","Accessories",NA
524,46,"Male",40,"Cash","Express","Member","Spring","Footwear",NA
525,59,"Male",39,"Venmo","Free Shipping","Member","Summer","Clothing",NA
526,51,"Male",37,"Credit Card","Next Day Air","Member","Spring","Outerwear",NA
527,51,"Male",52,"Cash","Standard","Member","Winter","Clothing",NA
528,21,"Male",23,"Bank Transfer","Next Day Air","Member","Winter","Clothing",NA
529,34,"Male",88,"Venmo","Express","Member","Winter","Footwear",NA
530,32,"Male",84,"Cash","Standard","Member","Fall","Clothing",NA
531,48,"Male",37,"Venmo","Store Pickup","Member","Winter","Outerwear",NA
532,50,"Male",51,"Bank Transfer","Next Day Air","Member","Fall","Footwear",NA
533,26,"Male",76,"Bank Transfer","Express","Member","Winter","Clothing",NA
534,57,"Male",60,"PayPal","Next Day Air","Member","Spring","Footwear",NA
535,65,"Male",72,"Bank Transfer","Next Day Air","Member","Fall","Accessories",NA
536,56,"Male",45,"Credit Card","Free Shipping","Member","Spring","Clothing",NA
537,44,"Male",84,"Debit Card","Store Pickup","Member","Fall","Outerwear",NA
538,50,"Male",49,"Credit Card","Store Pickup","Member","Summer","Clothing",NA
539,27,"Male",22,"PayPal","Free Shipping","Member","Spring","Clothing",NA
540,49,"Male",48,"Cash","Store Pickup","Member","Winter","Outerwear",NA
541,49,"Male",37,"Venmo","Next Day Air","Member","Spring","Clothing",NA
542,52,"Male",27,"Bank Transfer","Next Day Air","Member","Fall","Outerwear",NA
543,27,"Male",79,"Venmo","Next Day Air","Member","Spring","Footwear",NA
544,53,"Male",98,"Debit Card","Express","Member","Spring","Clothing",NA
545,34,"Male",64,"Cash","Standard","Member","Summer","Footwear",NA
546,33,"Male",32,"Bank Transfer","2-Day Shipping","Member","Summer","Outerwear",NA
547,62,"Male",74,"Cash","Free Shipping","Member","Winter","Clothing",NA
548,38,"Male",50,"Debit Card","Free Shipping","Member","Winter","Outerwear",NA
549,36,"Male",64,"PayPal","Store Pickup","Member","Winter","Accessories",NA
550,31,"Male",29,"Cash","Express","Member","Fall","Accessories",NA
551,62,"Male",62,"Cash","Store Pickup","Member","Summer","Accessories",NA
552,29,"Male",78,"Venmo","2-Day Shipping","Member","Fall","Outerwear",NA
553,24,"Male",94,"Bank Transfer","Express","Member","Fall","Clothing",NA
554,63,"Male",59,"Venmo","Express","Member","Winter","Accessories",NA
555,56,"Male",47,"PayPal","Express","Member","Summer","Footwear",NA
556,63,"Male",57,"Bank Transfer","Express","Member","Fall","Accessories",NA
557,40,"Male",90,"Credit Card","Store Pickup","Member","Winter","Outerwear",NA
558,18,"Male",60,"PayPal","Free Shipping","Member","Spring","Clothing",NA
559,50,"Male",77,"Venmo","Express","Member","Fall","Footwear",NA
560,66,"Male",41,"Bank Transfer","Store Pickup","Member","Fall","Accessories",NA
561,25,"Male",48,"PayPal","Free Shipping","Member","Fall","Accessories",NA
562,65,"Male",65,"Credit Card","Next Day Air","Member","Fall","Outerwear",NA
563,53,"Male",62,"PayPal","Standard","Member","Summer","Clothing",NA
564,61,"Male",99,"PayPal","Standard","Member","Fall","Footwear",NA
565,67,"Male",58,"Cash","Next Day Air","Member","Winter","Clothing",NA
566,59,"Male",43,"Bank Transfer","Store Pickup","Member","Fall","Accessories",NA
567,55,"Male",93,"PayPal","Store Pickup","Member","Spring","Footwear",NA
568,21,"Male",50,"Venmo","Next Day Air","Member","Winter","Clothing",NA
569,44,"Male",88,"Bank Transfer","Free Shipping","Member","Summer","Clothing",NA
570,65,"Male",33,"PayPal","Express","Member","Fall","Clothing",NA
571,65,"Male",99,"Credit Card","Standard","Member","Fall","Clothing",NA
572,54,"Male",76,"Venmo","Free Shipping","Member","Spring","Outerwear",NA
573,56,"Male",97,"Credit Card","Next Day Air","Member","Summer","Accessories",NA
574,58,"Male",68,"Cash","2-Day Shipping","Member","Summer","Clothing",NA
575,54,"Male",79,"PayPal","Free Shipping","Member","Fall","Footwear",NA
576,58,"Male",86,"Venmo","Express","Member","Fall","Clothing",NA
577,48,"Male",68,"Venmo","2-Day Shipping","Member","Winter","Accessories",NA
578,19,"Male",52,"PayPal","Store Pickup","Member","Fall","Clothing",NA
579,69,"Male",90,"Debit Card","Next Day Air","Member","Fall","Footwear",NA
580,58,"Male",41,"Debit Card","Free Shipping","Member","Winter","Footwear",NA
581,49,"Male",80,"PayPal","Free Shipping","Member","Spring","Clothing",NA
582,32,"Male",100,"Credit Card","Store Pickup","Member","Winter","Clothing",NA
583,40,"Male",77,"Debit Card","Store Pickup","Member","Spring","Outerwear",NA
584,25,"Male",78,"PayPal","Store Pickup","Member","Spring","Clothing",NA
585,70,"Male",94,"PayPal","Free Shipping","Member","Spring","Clothing",NA
586,69,"Male",23,"Credit Card","Next Day Air","Member","Fall","Clothing",NA
587,45,"Male",20,"Venmo","2-Day Shipping","Member","Winter","Clothing",NA
588,29,"Male",86,"PayPal","Express","Member","Fall","Clothing",NA
589,47,"Male",60,"Debit Card","Standard","Member","Fall","Footwear",NA
590,28,"Male",70,"Debit Card","2-Day Shipping","Member","Fall","Clothing",NA
591,64,"Male",39,"Credit Card","Standard","Member","Fall","Accessories",NA
592,47,"Male",37,"Credit Card","Store Pickup","Member","Fall","Accessories",NA
593,60,"Male",29,"Venmo","Free Shipping","Member","Fall","Footwear",NA
594,67,"Male",35,"Cash","Store Pickup","Member","Winter","Outerwear",NA
595,35,"Male",83,"Cash","Next Day Air","Member","Winter","Clothing",NA
596,30,"Male",77,"Credit Card","Next Day Air","Member","Summer","Footwear",NA
597,23,"Male",37,"PayPal","Store Pickup","Member","Summer","Footwear",NA
598,70,"Male",69,"Bank Transfer","Standard","Member","Summer","Accessories",NA
599,21,"Male",66,"Credit Card","2-Day Shipping","Member","Winter","Clothing",NA
600,51,"Male",26,"Cash","Standard","Member","Spring","Footwear",NA
601,22,"Male",63,"Debit Card","2-Day Shipping","Member","Spring","Accessories",NA
602,32,"Male",38,"Cash","Store Pickup","Member","Summer","Accessories",NA
603,37,"Male",58,"Venmo","Next Day Air","Member","Summer","Footwear",NA
604,31,"Male",46,"Debit Card","2-Day Shipping","Member","Winter","Accessories",NA
605,44,"Male",92,"Bank Transfer","Store Pickup","Member","Fall","Accessories",NA
606,40,"Male",32,"Debit Card","Standard","Member","Winter","Accessories",NA
607,27,"Male",90,"Credit Card","Standard","Member","Spring","Accessories",NA
608,47,"Male",23,"PayPal","Next Day Air","Member","Fall","Clothing",NA
609,41,"Male",25,"Debit Card","Next Day Air","Member","Fall","Accessories",NA
610,51,"Male",54,"Cash","Next Day Air","Member","Fall","Clothing",NA
611,53,"Male",72,"Debit Card","Free Shipping","Member","Summer","Clothing",NA
612,43,"Male",33,"Credit Card","Store Pickup","Member","Winter","Accessories",NA
613,67,"Male",43,"PayPal","Express","Member","Fall","Accessories",NA
614,61,"Male",51,"Cash","Standard","Member","Fall","Outerwear",NA
615,68,"Male",85,"Cash","Standard","Member","Winter","Accessories",NA
616,67,"Male",100,"Debit Card","Next Day Air","Member","Summer","Footwear",NA
